id,port,ship,date,duration_nights,lead_in_pp_usd,cruise_total_2,flight_route,flight_2,trip_total_2,official_deep_link,schedule_source,independent_crosscheck_or_note,result
GAL6-04,"Galveston, TX",Carnival Jubilee,2027-03-28,6,669,"$1,338",SFO → HOU → SFO,$600 planning estimate,"$1,938",https://www.carnival.com/itinerary/6-day-western-caribbean-cruise/galveston/jubilee/6-days/wcp/?sailDate=03282027,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; targeted by a per-port date-coverage audit of all 45 in-window dates; dedup-checked against master by (port, ship, date, nights)",VERIFIED
GAL6-05,"Galveston, TX",MSC Seascape,2027-03-28,7,544,"$1,088",SFO → HOU → SFO,$600 planning estimate,"$1,688",https://www.msccruisesusa.com/itinerary-details/7-nights-western-caribbean?cruiseid=SC20270328GLSGLS,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; targeted by a per-port date-coverage audit of all 45 in-window dates; dedup-checked against master by (port, ship, date, nights)",VERIFIED
GAL6-06,"Galveston, TX",Symphony of the Seas,2027-03-28,7,844,"$1,688",SFO → HOU → SFO,$600 planning estimate,"$2,288",https://www.royalcaribbean.com/cruises/itinerary/7-night-western-caribbean-from-galveston-on-symphony/SY07GAL-3851841824?sail-date=2027-03-28&currency=USD,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,"Primary source read line by line: cruisetimetables PER-DAY from-port 2027 page (official cruise-line fare feed) + the official cruise-line deep link carried on that same page; targeted by a per-port date-coverage audit of all 45 in-window dates; dedup-checked against master by (port, ship, date, nights)",VERIFIED
FLAG-P6-01,"Miami, FL",Norwegian Jewel,2027-03-15,4,,,,,,,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,'4 Night Keeping The Blues Alive At Sea XII' is a full-ship CHARTER (bluesaliveatsea.com); the fare feed publishes 'NA' for every cabin grade - no public interior fare exists,EXCLUDED - charter
FLAG-P6-02,"Miami, FL",Azamara Journey,2027-03-29,37 / 12,,,,,,,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"Both 29 Mar Azamara Journey voyages are OPEN JAW (37N ending Chioggia/Venice, 12N ending Lisbon). A single SFO round-trip airfare cannot honestly be applied",EXCLUDED - open jaw
FLAG-P6-03,"Miami, FL",Explora III,2027-03-29,7,,,,,,,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"7N Miami -> San Juan is OPEN JAW. (The 28 Feb 14N round-trip Explora III IS included as MIA6-05, flagged ultra-luxury: lead-in $9,675 per guest)",EXCLUDED - open jaw
FLAG-P6-04,"Miami, FL",Carnival Firenze,2027-03-22,13,,,,,,,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,13N Southern Caribbean departs 22 Mar 2027 (in window) but RETURNS 4 Apr 2027. Eligible under the departure-date rule; captured but not added this pass - surfaced for review,FLAGGED - returns after window
FLAG-P6-05,"Miami, FL",Margaritaville at Sea Beachcomber,2027-03-15,5,429,$858,SFO -> MIA -> SFO,$844 planning estimate,"$1,702",https://margaritavilleatsea.com/,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"NEW LINE this pass. IRREGULARITY: the fare feed carries only a generic homepage link, not a per-sailing deep link, so the itinerary/price cannot be deep-link verified. Schedule and Inside $429 pp read line by line from the per-day page. Added but flagged","ADDED - flagged, no deep link"
FLAG-P6-06,"Miami, FL",Explora III,2027-02-28,14,9675,"$19,350",SFO -> MIA -> SFO,$844 planning estimate,"$20,194",https://www.explorajourneys.com/us/en/destinations-globe/car/journeys/miamia-14-v10?id-journey=EL20270228MIAMIA&id-offer=airinclusa,https://www.cruisetimetables.com/cruises-from-miami-florida-2027.html,"ULTRA-LUXURY outlier: lead-in 'From $9,675 per guest'. Far outside the mainstream/contemporary price band; retained for completeness but flagged so it is not read as a deal",ADDED - flagged ultra-luxury
FLAG-P6-07,"Fort Lauderdale, FL",(various),2027-02-28,,,,,,,,https://www.cruisetimetables.com/cruises-from-fort-lauderdale-florida-2027.html,"DEDUP GUARD FIRED: Celebrity Beyond 7N, Celebrity Eclipse 12N, Legend of the Seas 6N and Nieuw Amsterdam 21N (all FLL 28 Feb 2027) were already in the master from pass 4 (FLL4-05/06/07/08). All four candidates were dropped before writing",DEDUP - 4 candidates removed
FLAG-P6-08,"Tampa, FL",(various),various,,,,,,,,https://www.cruisetimetables.com/cruises-from-tampa-florida-2027.html,"DEDUP GUARD FIRED: all 10 Tampa candidates captured this pass (20/27 Feb, 6/13 Mar) were already in the master. A corrected date-coverage re-audit confirmed those Tampa dates were already held; the whole Tampa block was removed before writing",DEDUP - 10 candidates removed
FLAG-P6-09,"Fort Lauderdale, FL",(none),2027-03-11,,,,,,,,https://www.cruisetimetables.com/cruises-from-fort-lauderdale-florida-2027.html,"ZERO-SAILING DAY: the 11 Mar 2027 day URL redirects to the port landing page, the site's signal for no departures",NO SAILINGS
FLAG-P6-10,"Galveston, TX",(none),2027-03-04,,,,,,,,https://www.cruisetimetables.com/cruises-from-galveston-texas-2027.html,ZERO-SAILING DAY: the 4 Mar 2027 day URL redirects to the port landing page,NO SAILINGS
FLAG-P6-11,"New Orleans, LA",(none),2027-03-08,,,,,,,,https://www.cruisetimetables.com/cruises-from-new-orleans-louisiana-2027.html,ZERO-SAILING DAY: the 8 Mar 2027 day URL redirects to the port landing page,NO SAILINGS
FLAG-P6-12,(all),(same-day pairs),various,,,,,,,,https://www.cruisetimetables.com/,"Six same (port, ship, date) pairs with DIFFERENT durations retained as distinct bookable voyages: Zuiderdam MIA 3/24 4N+14N; MSC Seaside MIA 3/15, 3/22, 3/29 each 4N+7N; Nieuw Statendam FLL 2/28 7N+14N; Regal Princess FLL 2/28 6N+14N",RETAINED - distinct voyages
